Date,ID,Tweet,User id,User name,User screen name,User location,User url,User description,place,Entities,Stock Symbol,Company,Search Keyword,User followers
2019-12-27 23:52:47,1210710147703590912,"#Apple stock hits all-time high and could keep growing, analysts say💹

https://t.co/pJdXPHixcG",3397316896,Rosellen Downey,SVBizRosie,"San Jose, CA",,"Lead Researcher at the Silicon Valley Business Journal. @CSULB 🏖️ and @Mizzou 🐯 grad. Love all things Disney, the Olympics and dogs. 🐁🏊‍♀️🐕",,"{'hashtags': [{'text': 'Apple', 'indices': [0, 6]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pJdXPHixcG', 'expanded_url': 'https://www.bizjournals.com/sanjose/news/2019/12/27/apple-stock-hits-all-time-high-and-could-keep.html?iana=hpmvp_sjo_news_headline', 'display_url': 'bizjournals.com/sanjose/news/2…', 'indices': [71, 94]}]}",AAPL,Apple,Apple,536
2019-12-27 23:52:18,1210710024932118528,RT @Schuldensuehner: Just to put things into perspective: Combined mkt cap of #Apple and #Microsoft $250bn higher than the entire mkt cap o…,561439288,HighHeatRichie,RishardRTK,,,Dogs Gardening Cook Skateboarding Art/Design. Options/Equities Day/Swing/Position.Trader.Options Flow. Sentiment.Tape.Psych.Macro.TA.Not investment advice.,,"{'hashtags': [{'text': 'Apple', 'indices': [78, 84]}, {'text': 'Microsoft', 'indices': [89, 99]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Schuldensuehner', 'name': 'Holger Zschaepitz', 'id': 40129171, 'id_str': '40129171', 'indices': [3, 19]}], 'urls': []}",AAPL,Apple,Apple,153
2019-12-27 23:51:58,1210709941650173953,Hacker tried to blackmail Apple; threatened to delete 319M iCloud accounts https://t.co/1dt4sU0eQn #apple… https://t.co/e6wjyAFdTw,398443080,MACINASNAP,MACINASNAP,"Louisville, KY",https://t.co/NNBY2KREJD,"Providing Apple-focused Tech Solutions. Exceptional onsite iPhone, iPad, and Mac computer service, support, and repair for home users and businesses #apple #mac",,"{'hashtags': [{'text': 'apple', 'indices': [99, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1dt4sU0eQn', 'expanded_url': 'http://feedproxy.google.com/~r/9To5Mac-MacAllDay/~3/ORXk1nB-mRw/', 'display_url': 'feedproxy.google.com/~r/9To5Mac-Mac…', 'indices': [75, 98]}, {'url': 'https://t.co/e6wjyAFdTw', 'expanded_url': 'https://twitter.com/i/web/status/1210709941650173953', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]}",AAPL,Apple,Apple,132
2019-12-27 23:51:35,1210709844556042240,"@ezraklein PS. I’d also recommend that you tag #apple and #macbook and .@ them. They don’t like that, especially fr… https://t.co/QsbFJEAkbc",912611607716302848,MVH,mshvan,"Santa Cruz, CA",https://t.co/wjHfCcjm0k,"Former art/creative director (Prince, Film, TV). Current photographer, recovering from ME/CFS",,"{'hashtags': [{'text': 'apple', 'indices': [47, 53]}, {'text': 'macbook', 'indices': [58, 66]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ezraklein', 'name': 'Ezra Klein', 'id': 18622869, 'id_str': '18622869', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/QsbFJEAkbc', 'expanded_url': 'https://twitter.com/i/web/status/1210709844556042240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AAPL,Apple,Apple,312
2019-12-27 20:13:16,1210654901728161792,"A huge endorsement for @BernieSanders from the #amazon slayer, trust buster @ZephyrTeachout! 

#FlashbackFriday to… https://t.co/YPLfCEMwJi",22524908,Ron T. Kim,rontkim,inclu$ive,https://t.co/SA10mEFtca,@MaketheRoadAct @NYWFP endorsed antimonopolist lawmaker focused on capturing unvalued work for a #CaringSociety (personal account) #Bernie2020 he/him,,"{'hashtags': [{'text': 'amazon', 'indices': [47, 54]}, {'text': 'FlashbackFriday', 'indices': [95, 111]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BernieSanders', 'name': 'Bernie Sanders', 'id': 216776631, 'id_str': '216776631', 'indices': [23, 37]}, {'screen_name': 'ZephyrTeachout', 'name': 'Zephyr Teachout', 'id': 15467700, 'id_str': '15467700', 'indices': [76, 91]}], 'urls': [{'url': 'https://t.co/YPLfCEMwJi', 'expanded_url': 'https://twitter.com/i/web/status/1210654901728161792', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",AMZN,Amazon,Amazon,12239
2019-12-27 22:02:01,1210682272694833154,Adventures of Kijimi is December's Star Wars Smuggler's Bounty Box! Now available for order on @amazon! ➡️… https://t.co/qRZoa4tei6,1378000488,Funko,OriginalFunko,"Everett, WA",https://t.co/0W4J4q9HcX,Funko is a pop culture collectibles company. Everyone is a fan of something! https://t.co/xHZ8KZKYpm https://t.co/UNIpDXd0EQ,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [95, 102]}], 'urls': [{'url': 'https://t.co/qRZoa4tei6', 'expanded_url': 'https://twitter.com/i/web/status/1210682272694833154', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]}",AMZN,Amazon,Amazon,1046781
2019-12-21 02:53:16,1208218850594045952,"Since the launch of #Amazon’s delivery service in February 2018, #FedEx has lost $25 billion (39%) in value, despit… https://t.co/JDlCjvtQ8G",9273802,Scott Galloway,profgalloway,NYC,https://t.co/7p9Sm7nKpx,Son of superhero (single mom) | Product of big government @ucla @berkeley | Prof Marketing @NYUStern | cohost Pivot podcast | sign up at https://t.co/57CtTLBpoc,,"{'hashtags': [{'text': 'Amazon', 'indices': [20, 27]}, {'text': 'FedEx', 'indices': [65, 71]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/JDlCjvtQ8G', 'expanded_url': 'https://twitter.com/i/web/status/1208218850594045952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AMZN,Amazon,Amazon,199997
2019-12-27 23:59:44,1210711896309075968,"@AmazonHelp:
- 10th of Dec: order shipped arrives by the 23rd
-23rd of Dec: Oh sorry the parcel is late will arrive… https://t.co/4iCIuVyvss",1079912580,Bas,ON8CB,JO10xm,,"Ham Radio Operator since 1986, HF enthusiast, CW addicted, TechnoGeek, Cyber Security paranoid, New Technology Curious, Privacy Paranoid. Here for ranting",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [0, 11]}], 'urls': [{'url': 'https://t.co/4iCIuVyvss', 'expanded_url': 'https://twitter.com/i/web/status/1210711896309075968', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AMZN,Amazon,Amazon,712
2019-12-27 23:59:43,1210711890235678722,RT @playtada: What a 🌲 Christmas Day 🌲 we had with our double #winner 😍 Beki we have sent your 🛍️ £100 #AMAZON #VOUCHER 🛍️ ENJOY... Guys th…,1050469153633636353,Jojoandmycrazyfam,Jojoandmycrazy1,,,mummy of 3! Love fitness and going on adventures with my little family! everyday is an adventure & kids grow up to fast! Also enjoy a bit of comping too!,,"{'hashtags': [{'text': 'winner', 'indices': [62, 69]}, {'text': 'AMAZON', 'indices': [103, 110]}, {'text': 'VOUCHER', 'indices': [111, 119]}], 'symbols': [], 'user_mentions': [{'screen_name': 'playtada', 'name': 'PLAYTADA', 'id': 988107493153878022, 'id_str': '988107493153878022', 'indices': [3, 12]}], 'urls': []}",AMZN,Amazon,Amazon,192
2019-12-27 23:59:30,1210711835823001604,RT @Paula_Piccard: #Amazon seeks patent for hand-scanning system to identify shoppers - Vox https://t.co/rZGhIFf34W #ai #retail #biometrics…,1096139300570312704,RANA SALMAN,SalmanSami85,NEOM,https://t.co/28MlxxTy2m,Striving Entrepreneur. Long Distance Runner 🏃.,,"{'hashtags': [{'text': 'Amazon', 'indices': [19, 26]}, {'text': 'ai', 'indices': [116, 119]}, {'text': 'retail', 'indices': [120, 127]}, {'text': 'biometrics', 'indices': [128, 139]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Paula_Piccard', 'name': 'Paula Piccard 🇵🇷 🇺🇸', 'id': 291831562, 'id_str': '291831562', 'indices': [3, 17]}], 'urls': [{'url': 'https://t.co/rZGhIFf34W', 'expanded_url': 'http://ow.ly/LadU30q55ci', 'display_url': 'ow.ly/LadU30q55ci', 'indices': [92, 115]}]}",AMZN,Amazon,Amazon,436
2019-12-27 23:59:28,1210711829737017345,"RT @javedi_admin: We provide complete solutions, unique web-design taking into account the customer’s wishes. SEO, technical support. #amaz…",1071599519618514944,HumblyHomespunGoods,HumblyHomespun,,https://t.co/W2IPTflGPW,I L💗VE designing and creating cute & unique items! I also support & share other small businesses; I ReTweet! Let’s have some fun!,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'javedi_admin', 'name': 'JAVEDI', 'id': 899750679794864128, 'id_str': '899750679794864128', 'indices': [3, 16]}], 'urls': []}",AMZN,Amazon,Amazon,979
2019-12-27 23:58:57,1210711698090450946,#AD - Check out today's deals on #Amazon! Deals are updating all the time! - Happy Holidays  https://t.co/RAmDROUEpF,44743379,"DailyDeals , Coupons and Sales",Bargainstown,Florida,https://t.co/WI34CUEJNJ,"#DailyDeals, #Sales ,#Deals and #CouponCodes and #Coupons.  Check out our website comparison shopping and sales.",,"{'hashtags': [{'text': 'AD', 'indices': [0, 3]}, {'text': 'Amazon', 'indices': [33, 40]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RAmDROUEpF', 'expanded_url': 'http://amzn.to/1Oile8R', 'display_url': 'amzn.to/1Oile8R', 'indices': [93, 116]}]}",AMZN,Amazon,Amazon,15116
2019-12-27 23:58:52,1210711679148920833,"RT @GalaxyTraging: Revenue generated in past decade:

#Apple - $1.9 trillion
#Samsung - $1.8 trillion
#Amazon - $1.2 trillion
#Facebook - $…",1122989204072488960,Peter B.,PeterB93736243,,,"Luxury lifestyle, #crypto trading
Weekly #giveaways 
Follow4followback
#ffb

Donate to pay if forward BTC: 1Q1219Q7v3wVkCAix3pasqbv26zEcRYaB8",,"{'hashtags': [{'text': 'Apple', 'indices': [54, 60]}, {'text': 'Samsung', 'indices': [77, 85]}, {'text': 'Amazon', 'indices': [102, 109]}, {'text': 'Facebook', 'indices': [126, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'GalaxyTraging', 'name': 'GalaxyTrading', 'id': 937433163835625475, 'id_str': '937433163835625475', 'indices': [3, 17]}], 'urls': []}",AMZN,Amazon,Amazon,928
2019-12-27 23:58:44,1210711643841273857,"RT @adttaxis: WIN WIN WIN £50 Amazon Gift Card !
To Enter :
FOLLOW our Social Media Account
Like/Share/RT/♥ this post
AND
Tell us what you…",1083415346197995522,Miklos Hollik,HollikMiklos,Grays,,"I'm a happy Husband & Daddy of 2amazing children!👨‍👩‍👧‍👦
Like competitions!🍀",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'adttaxis', 'name': 'ADT Taxis', 'id': 187705209, 'id_str': '187705209', 'indices': [3, 12]}], 'urls': []}",AMZN,Amazon,Amazon,387
2019-12-27 23:58:09,1210711497057460226,"RT @RickyAppleseed: If you have an #Amazon device, ask ... #Alexa, do you believe in life after love? @Cher #Cher  #CherWithYourFriends",332625526,RickyAppleseed ☮🍎,RickyAppleseed,Cheektowaga NY USA ,,"#Legend in my own mind 🌟#prevention #education 🏫 #SociallyAwkward #TeamAwesome  #Cher🎙#fitness 💪#politics novice🗽I'm on #IG too! 👍
My views are mine! 🍎",,"{'hashtags': [{'text': 'Amazon', 'indices': [35, 42]}, {'text': 'Alexa', 'indices': [59, 65]}, {'text': 'Cher', 'indices': [108, 113]}, {'text': 'CherWithYourFriends', 'indices': [115, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RickyAppleseed', 'name': 'RickyAppleseed ☮🍎', 'id': 332625526, 'id_str': '332625526', 'indices': [3, 18]}, {'screen_name': 'cher', 'name': 'Cher', 'id': 124003770, 'id_str': '124003770', 'indices': [102, 107]}], 'urls': []}",AMZN,Amazon,Amazon,3069
2019-12-27 23:57:31,1210711338911182851,RT @paul_cude: New friends &amp; ancient enemies clash as the planet braces itself for one of the most outrageous attacks it has ever seen http…,751722272646434820,Jude Haste - Writer UK,judehaste_write,"England, United Kingdom",,"#Writer of quirky comedy =Amazon #UK
#MentalHealthMatters ☇stop workplace bullying☇
#antibullying #vegetarian.  No Porn thanks I am fine! 
#RomanticComedy",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'paul_cude', 'name': 'Paul Cude', 'id': 553396754, 'id_str': '553396754', 'indices': [3, 13]}], 'urls': []}",AMZN,Amazon,Amazon,19819
2019-12-27 23:57:14,1210711267301830656,"Revenue generated in past decade:

#Apple - $1.9 trillion
#Samsung - $1.8 trillion
#Amazon - $1.2 trillion… https://t.co/1rUONQnhvl",937433163835625475,GalaxyTrading,GalaxyTraging,"Berlin, Germany ",https://t.co/B61bQlttH9,"💻 #Crypto Traders & Investors
📉 #Forex Traders
📊 Мarket analysts",,"{'hashtags': [{'text': 'Apple', 'indices': [35, 41]}, {'text': 'Samsung', 'indices': [58, 66]}, {'text': 'Amazon', 'indices': [83, 90]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1rUONQnhvl', 'expanded_url': 'https://twitter.com/i/web/status/1210711267301830656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]}",AMZN,Amazon,Amazon,2017
2019-12-27 23:57:09,1210711245709549573,"RT @rontkim: A huge endorsement for @BernieSanders from the #amazon slayer, trust buster @ZephyrTeachout! 

#FlashbackFriday to last year:…",2287099916,Noah🌹🏴,GoodKidNapCity,Prepping the Gulag ,,"20, He/Him,Very ok person, Secular Humanist, Socialist shitposter, Bi 🏳️‍🌈, Naptown Native, I like sports @Colts @Cubs @Pacers #LulaLivre #FreePalestine",,"{'hashtags': [{'text': 'amazon', 'indices': [60, 67]}, {'text': 'FlashbackFriday', 'indices': [108, 124]}], 'symbols': [], 'user_mentions': [{'screen_name': 'rontkim', 'name': 'Ron T. Kim', 'id': 22524908, 'id_str': '22524908', 'indices': [3, 11]}, {'screen_name': 'BernieSanders', 'name': 'Bernie Sanders', 'id': 216776631, 'id_str': '216776631', 'indices': [36, 50]}, {'screen_name': 'ZephyrTeachout', 'name': 'Zephyr Teachout', 'id': 15467700, 'id_str': '15467700', 'indices': [89, 104]}], 'urls': []}",AMZN,Amazon,Amazon,724
2019-12-27 23:56:55,1210711186662154240,"Blasting Drake - Nonstop right now on Pretty Dope Xperience Radio aka #BlackPandora

listen now and catch a wave!!… https://t.co/4pnWzjj6xN",1084627731730464768,Pretty Dope Xperience,XperienceDope,"Portland, OR",https://t.co/medd05i4wC,,,"{'hashtags': [{'text': 'BlackPandora', 'indices': [70, 83]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4pnWzjj6xN', 'expanded_url': 'https://twitter.com/i/web/status/1210711186662154240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",AMZN,Amazon,Amazon,89
2019-12-27 17:26:32,1210612943521492994,"Last #Pivotpodcast of the decade — review of tech, politics, social topics

Winner for the decade: #Apple
Loser:… https://t.co/d8GRxABQPg",9273802,Scott Galloway,profgalloway,NYC,https://t.co/7p9Sm7nKpx,Son of superhero (single mom) | Product of big government @ucla @berkeley | Prof Marketing @NYUStern | cohost Pivot podcast | sign up at https://t.co/57CtTLBpoc,,"{'hashtags': [{'text': 'Pivotpodcast', 'indices': [5, 18]}, {'text': 'Apple', 'indices': [99, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/d8GRxABQPg', 'expanded_url': 'https://twitter.com/i/web/status/1210612943521492994', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}",FB,Facebook,Facebook,199997
2019-12-23 10:04:37,1209052179530579968,Little #Sabarimala pilgrim Veda sleeps on the lap of an unknown Muslim woman who was sitting next to her in the tra… https://t.co/xwOK4Ktzm6,3061358472,K Tony Jose,KtonyjoseMM,"Kottayam, India",https://t.co/tqc0PSUbo2,"Social Media Editor @ Manorama Daily.  Follows humans; occasionally other creatures too. Fact Checker. 
(RTs &LIKES are not endorsements)",,"{'hashtags': [{'text': 'Sabarimala', 'indices': [7, 18]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xwOK4Ktzm6', 'expanded_url': 'https://twitter.com/i/web/status/1209052179530579968', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",FB,Facebook,Facebook,1632
2019-12-23 16:10:08,1209144165642199040,#Facebook claims it has removed accounts operated by the website BL that are linked to The Epoch Media Group. They… https://t.co/YiPHUqWeJ8,29097819,The Epoch Times,EpochTimes,"New York, USA",https://t.co/udZgeB9zvZ,"An independent, award-winning voice in print & online. Integrity & truthfulness in reporting. Email Sign up: https://t.co/OovwXvDr5L",,"{'hashtags': [{'text': 'Facebook', 'indices': [0, 9]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YiPHUqWeJ8', 'expanded_url': 'https://twitter.com/i/web/status/1209144165642199040', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",FB,Facebook,Facebook,171935
2019-12-27 23:59:53,1210711931331452928,"Greetings!!! #Buoyians🌏 
#merrychristmas 
#franklyspeaking

#BuoyantOnlineTv
#instagramer #facebook 
#funtimes❤️… https://t.co/s7U9PEHF4P",1148562510313873408,Buoyantonlinetv,buoyantonlinetv,"Abuja, Nigeria",,"#Buoyantonlinetv 
#Buoyant_TV

IG: @Buoyantonlinetv
Fb:@Buoyantonlinetv

#AbujaTwitterCommunity®

Dm for Business, Ads & Promo
Tag Us #Buoyians🌏
☎: 08063720029",,"{'hashtags': [{'text': 'Buoyians', 'indices': [13, 22]}, {'text': 'merrychristmas', 'indices': [25, 40]}, {'text': 'franklyspeaking', 'indices': [42, 58]}, {'text': 'BuoyantOnlineTv', 'indices': [60, 76]}, {'text': 'instagramer', 'indices': [77, 89]}, {'text': 'facebook', 'indices': [90, 99]}, {'text': 'funtimes', 'indices': [101, 110]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/s7U9PEHF4P', 'expanded_url': 'https://twitter.com/i/web/status/1210711931331452928', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}",FB,Facebook,Facebook,41
2019-12-27 23:59:27,1210711825152663553,Pro Video Marketers Newsletter #15 - Lead Generation Tips for Video Marketers https://t.co/j7IXKxGbUb… https://t.co/d5FXGjoFsa,106792587,Damon Nelson,HowToUseThisPro,"Dallas, TX",http://t.co/PyldP9SzaA,Videos and reviews of popular money making online programs. AND video training on how to use them.,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/j7IXKxGbUb', 'expanded_url': 'https://lttr.ai/LnJz', 'display_url': 'lttr.ai/LnJz', 'indices': [78, 101]}, {'url': 'https://t.co/d5FXGjoFsa', 'expanded_url': 'https://twitter.com/i/web/status/1210711825152663553', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [103, 126]}]}",FB,Facebook,Facebook,19
2019-12-27 23:59:02,1210711719200403457,Finding your #Facebook URL is a simple process that can put you on the path towards gaining more Facebook followers… https://t.co/Z6XbPYauCw,19960226,Paul Parsons 🤓,PaulParsonsOz,"Perth, Western Australia",https://t.co/ODB1QCW03I,"#DigitalMarketing specialist, #Chatbot builder, #MarTech tinkerer, Proud #Dad of 2 in #Perth, #MUFC fan. Views my own.",,"{'hashtags': [{'text': 'Facebook', 'indices': [13, 22]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Z6XbPYauCw', 'expanded_url': 'https://twitter.com/i/web/status/1210711719200403457', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",FB,Facebook,Facebook,3000
2019-12-27 23:58:52,1210711679148920833,"RT @GalaxyTraging: Revenue generated in past decade:

#Apple - $1.9 trillion
#Samsung - $1.8 trillion
#Amazon - $1.2 trillion
#Facebook - $…",1122989204072488960,Peter B.,PeterB93736243,,,"Luxury lifestyle, #crypto trading
Weekly #giveaways 
Follow4followback
#ffb

Donate to pay if forward BTC: 1Q1219Q7v3wVkCAix3pasqbv26zEcRYaB8",,"{'hashtags': [{'text': 'Apple', 'indices': [54, 60]}, {'text': 'Samsung', 'indices': [77, 85]}, {'text': 'Amazon', 'indices': [102, 109]}, {'text': 'Facebook', 'indices': [126, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'GalaxyTraging', 'name': 'GalaxyTrading', 'id': 937433163835625475, 'id_str': '937433163835625475', 'indices': [3, 17]}], 'urls': []}",FB,Facebook,Facebook,928
2019-12-27 23:58:44,1210711645883969537,RT @T_P_O_N_R: @OhFFS @Hackencrash @my1_ns @TNPainCampaigne @homeworkessaydo @KAITEE_DID #live #stream this #Friday #YouTube #Facebook in #…,244868749,Richard Lailey,Hackencrash,Bournemouth UK,http://t.co/UgR3xXcqUP,emotionally logical,,"{'hashtags': [{'text': 'live', 'indices': [89, 94]}, {'text': 'stream', 'indices': [95, 102]}, {'text': 'Friday', 'indices': [108, 115]}, {'text': 'YouTube', 'indices': [116, 124]}, {'text': 'Facebook', 'indices': [125, 134]}], 'symbols': [], 'user_mentions': [{'screen_name': 'T_P_O_N_R', 'name': 'The Point Of No Return', 'id': 846518153714847744, 'id_str': '846518153714847744', 'indices': [3, 13]}, {'screen_name': 'OhFFS', 'name': 'Andy Murphy', 'id': 141144145, 'id_str': '141144145', 'indices': [15, 21]}, {'screen_name': 'Hackencrash', 'name': 'Richard Lailey', 'id': 244868749, 'id_str': '244868749', 'indices': [22, 34]}, {'screen_name': 'my1_ns', 'name': 'MY1NS', 'id': 1163150945276051456, 'id_str': '1163150945276051456', 'indices': [35, 42]}, {'screen_name': 'TNPainCampaigne', 'name': '⏩🦄⏪', 'id': 3366948814, 'id_str': '3366948814', 'indices': [43, 59]}, {'screen_name': 'homeworkessaydo', 'name': 'homeworkessaydo', 'id': 906104416633323520, 'id_str': '906104416633323520', 'indices': [60, 76]}, {'screen_name': 'KAITEE_DID', 'name': 'ᵀᴴᴱ Ðive Bar Ðiva', 'id': 316786498, 'id_str': '316786498', 'indices': [77, 88]}], 'urls': []}",FB,Facebook,Facebook,3
2019-12-27 23:58:06,1210711486374563840,West African countries will stop using the Financial Community of Africa (CFA) franc currency beginning sometime in… https://t.co/8FxkD8qfcZ,16116288,rolandsmartin,rolandsmartin,"Washington, D.C.",https://t.co/u2grc0f7Ny,"host, #RolandMartinUnfiltered daily digital show; senior analyst, @tjmshow; author; international speaker; CEO, Nu Vision Media",,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8FxkD8qfcZ', 'expanded_url': 'https://twitter.com/i/web/status/1210711486374563840', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",FB,Facebook,Facebook,536013
2019-12-27 23:57:33,1210711345328508931,RT @larrykim: 🚀Join our exclusive #Facebook Marketing Community to get regular tips and advice and learn advanced Facebook Marketing &amp; Chat…,722844058343747584,OPC Social,OPCSocial,"Las Vegas, NV",https://t.co/SdOi51Dqt7,We create visibility for ideas that create a difference. #SocialMediaAgency #LasVegas,,"{'hashtags': [{'text': 'Facebook', 'indices': [34, 43]}], 'symbols': [], 'user_mentions': [{'screen_name': 'larrykim', 'name': 'Larry Kim', 'id': 17850785, 'id_str': '17850785', 'indices': [3, 12]}], 'urls': []}",FB,Facebook,Facebook,356
2019-12-27 23:57:14,1210711267301830656,"Revenue generated in past decade:

#Apple - $1.9 trillion
#Samsung - $1.8 trillion
#Amazon - $1.2 trillion… https://t.co/1rUONQnhvl",937433163835625475,GalaxyTrading,GalaxyTraging,"Berlin, Germany ",https://t.co/B61bQlttH9,"💻 #Crypto Traders & Investors
📉 #Forex Traders
📊 Мarket analysts",,"{'hashtags': [{'text': 'Apple', 'indices': [35, 41]}, {'text': 'Samsung', 'indices': [58, 66]}, {'text': 'Amazon', 'indices': [83, 90]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1rUONQnhvl', 'expanded_url': 'https://twitter.com/i/web/status/1210711267301830656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]}",FB,Facebook,Facebook,2017
2019-12-27 23:57:11,1210711254282702851,RT @rolandsmartin: Pelosi is waiting until Mitch McConnell announces the process by which the chamber will conduct Trump's trial before han…,26471802,Spicy Nurse🌶🌶🔥🔥,nightnurse38,worldwide  🇬🇧🇦🇬🌍🌐🗺,https://t.co/ugq7Fi8bsC,Progress is a daily habit. Are you minding your business today? Drink 1 gallon of water a day!😏,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rolandsmartin', 'name': 'rolandsmartin', 'id': 16116288, 'id_str': '16116288', 'indices': [3, 17]}], 'urls': []}",FB,Facebook,Facebook,1548
2019-12-27 23:57:04,1210711223353761792,RT @DanWantsFreedom: These social media networks like #Facebook #Instagram and #Twitter should be forced to register as Political Action Co…,39941005,Nathan ❌ 🖤,railrider777,"Jacksonville, Fl",,"On the Trump Train, the freight train, and I stand with Israel always! US Navy Veteran. Not looking for anyone here. Don’t ask for money or cards. #Qanon",,"{'hashtags': [{'text': 'Facebook', 'indices': [54, 63]}, {'text': 'Instagram', 'indices': [64, 74]}, {'text': 'Twitter', 'indices': [79, 87]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DanWantsFreedom', 'name': 'Dan IFBP Edmonds Text Trump To 88022', 'id': 33946024, 'id_str': '33946024', 'indices': [3, 19]}], 'urls': []}",FB,Facebook,Facebook,3778
2019-12-27 23:56:07,1210710983636901894,"RT @DeporFinanzas: 📲⚽ TOP 10 most popular european football clubs on #facebook during november 2019! 

Total interactions 💙👍😀😡😢😮😍⤴💬 

1.@ju…",2421333772,Artanjfc,artanjfc,,https://t.co/PNVZswmYaS,,,"{'hashtags': [{'text': 'facebook', 'indices': [69, 78]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DeporFinanzas', 'name': 'Deportes&Finanzas®', 'id': 1510102886, 'id_str': '1510102886', 'indices': [3, 17]}], 'urls': []}",FB,Facebook,Facebook,294
2019-12-27 23:53:43,1210710382123327488,"Social media supposedly brings us closer together, but in reality the more time we spend on our phones, the less ti… https://t.co/3ISdjZhRaq",1090053911992508416,Techno Tim,TechnoTimMusic,,https://t.co/0rN1sf6SCV,"Unicyclist, juggler, music producer, DJ, actor, filmmaker, banker, MBA student, crohn's and colitis support group co-facilitator.",,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3ISdjZhRaq', 'expanded_url': 'https://twitter.com/i/web/status/1210710382123327488', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",FB,Facebook,Facebook,550
2019-12-20 16:46:28,1208066145326026753,"⚡Important — If you're using #Twitter app on #Android, update it immediately.

Twitter has patched a #vulnerability… https://t.co/Pb8QANMvLX",209811713,The Hacker News,TheHackersNews,The Internet,https://t.co/tbidM8WUBF,"Most trusted, widely-read independent #cybersecurity news source for everyone; supported by hackers and IT professionals — Send TIPs to admin@thehackernews.com",,"{'hashtags': [{'text': 'Twitter', 'indices': [29, 37]}, {'text': 'Android', 'indices': [45, 53]}, {'text': 'vulnerability', 'indices': [101, 115]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Pb8QANMvLX', 'expanded_url': 'https://twitter.com/i/web/status/1208066145326026753', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",TWTR,Twitter,Twitter,589717
