Date,ID,Tweet,User id,User name,User screen name,User location,User url,User description,place,Entities,Stock Symbol
2019-12-20 07:53:15,1207931958023442432,"Hi Twitter friends, esp. #EXOLs!! Check out my newest #ChristmasGift - sounds like my #Amazon #EchoDot #Alexa may b… https://t.co/8kNEZPGWCc",67317992,Christine,MsChristine_Lee,"Los Angeles, CA",https://t.co/pxmX2wQPUl,"Emmy-Nominated Storyteller. 
https://t.co/omZw8R1WZS https://t.co/LOijvUIsUz https://t.co/Xa1NEcgIzU https://t.co/DvEHV3DYSw","Place(_api=<tweepy.api.API object at 0x000002A070730A48>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002A070730A48>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})","{'hashtags': [{'text': 'EXOLs', 'indices': [25, 31]}, {'text': 'ChristmasGift', 'indices': [54, 68]}, {'text': 'Amazon', 'indices': [86, 93]}, {'text': 'EchoDot', 'indices': [94, 102]}, {'text': 'Alexa', 'indices': [103, 109]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8kNEZPGWCc', 'expanded_url': 'https://twitter.com/i/web/status/1207931958023442432', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AMZN
2019-12-21 02:53:16,1208218850594045952,"Since the launch of #Amazon’s delivery service in February 2018, #FedEx has lost $25 billion (39%) in value, despit… https://t.co/JDlCjvtQ8G",9273802,Scott Galloway,profgalloway,NYC,https://t.co/7p9Sm7nKpx,Son of superhero (single mom) | Product of big government @ucla @berkeley | Prof Marketing @NYUStern | cohost Pivot podcast | sign up at https://t.co/57CtTLBpoc,,"{'hashtags': [{'text': 'Amazon', 'indices': [20, 27]}, {'text': 'FedEx', 'indices': [65, 71]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/JDlCjvtQ8G', 'expanded_url': 'https://twitter.com/i/web/status/1208218850594045952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AMZN
2019-12-22 03:45:05,1208594280266158081,"When we look back on 2019, will it be seen as year when awareness of scale of #climatechange kicked in? There's 1 d… https://t.co/E0d3VlQPaX",191849753,Helen Clark,HelenClarkNZ,,https://t.co/EsTrSJfv0c,I'm former Prime Minister of #NewZealand & former @UNDP Administrator: passionate about human & sustainable #development world-wide.,,"{'hashtags': [{'text': 'climatechange', 'indices': [78, 92]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/E0d3VlQPaX', 'expanded_url': 'https://twitter.com/i/web/status/1208594280266158081', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AMZN
2019-12-22 13:53:59,1208747513697775617,Satellites have played a key role in monitoring and reducing the rate of #deforestation in the #Amazon rainforest.… https://t.co/DjrgH1FzpV,24919888,NASA Earth,NASAEarth,"Washington, DC",https://t.co/sKI8B0RUjN,NASA uses the vantage point of space to increase our understanding of Earth and improve lives.,,"{'hashtags': [{'text': 'deforestation', 'indices': [73, 87]}, {'text': 'Amazon', 'indices': [95, 102]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DjrgH1FzpV', 'expanded_url': 'https://twitter.com/i/web/status/1208747513697775617', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",AMZN
2019-12-21 21:10:04,1208494870681260033,A lack of innovation &amp; a competitor who can overwhelm enemies with cheap capital and Jedi mind tricks (#Amazon) hav… https://t.co/r4NZ2CaNHX,9273802,Scott Galloway,profgalloway,NYC,https://t.co/7p9Sm7nKpx,Son of superhero (single mom) | Product of big government @ucla @berkeley | Prof Marketing @NYUStern | cohost Pivot podcast | sign up at https://t.co/57CtTLBpoc,,"{'hashtags': [{'text': 'Amazon', 'indices': [107, 114]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/r4NZ2CaNHX', 'expanded_url': 'https://twitter.com/i/web/status/1208494870681260033', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]}",AMZN
2019-12-20 15:41:41,1208049843190599681,One truckload of goods that have never been in use – that’s how much stock an #Amazon warehouse in Germany destroys… https://t.co/LfKgLFz8m8,8447362,Greenpeace e.V.,greenpeace_de,Hamburg,https://t.co/09b3oqOauL,"Greenpeace ist eine internationale Umweltorganisation, die gewaltfrei für den Schutz der Lebensgrundlagen kämpft. Hier twittert Greenpeace Deutschland.",,"{'hashtags': [{'text': 'Amazon', 'indices': [78, 85]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LfKgLFz8m8', 'expanded_url': 'https://twitter.com/i/web/status/1208049843190599681', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AMZN
2019-12-24 22:25:00,1209600893202640896,"Sens. @BernieSanders and @EWarren have been among the most critical of mammoth #BigTech companies like #Amazon, and… https://t.co/qb0DmNjFnu",29097819,The Epoch Times,EpochTimes,"New York, USA",https://t.co/udZgeB9zvZ,"An independent, award-winning voice in print & online. Integrity & truthfulness in reporting. Email Sign up: https://t.co/OovwXvDr5L",,"{'hashtags': [{'text': 'BigTech', 'indices': [79, 87]}, {'text': 'Amazon', 'indices': [103, 110]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BernieSanders', 'name': 'Bernie Sanders', 'id': 216776631, 'id_str': '216776631', 'indices': [6, 20]}, {'screen_name': 'ewarren', 'name': 'Elizabeth Warren', 'id': 357606935, 'id_str': '357606935', 'indices': [25, 33]}], 'urls': [{'url': 'https://t.co/qb0DmNjFnu', 'expanded_url': 'https://twitter.com/i/web/status/1209600893202640896', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AMZN
2019-12-23 21:15:01,1209220893785772032,You shall call His name Jesus... The incredible #UnsungNoel Christmas Concert from @TheJonathanCain is available NO… https://t.co/43ceuqxPjy,27768807,Paula White-Cain,Paula_White,"Orlando, FL",https://t.co/PAIlGb59ub,I love the Lord - He is my strength!,,"{'hashtags': [{'text': 'UnsungNoel', 'indices': [48, 59]}], 'symbols': [], 'user_mentions': [{'screen_name': 'TheJonathanCain', 'name': 'Jonathan Cain', 'id': 251441174, 'id_str': '251441174', 'indices': [83, 99]}], 'urls': [{'url': 'https://t.co/43ceuqxPjy', 'expanded_url': 'https://twitter.com/i/web/status/1209220893785772032', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",AMZN
2019-12-24 14:34:34,1209482504622743554,Christ is the heart of Christmas!! The incredible #UnsungNoel Christmas Concert from @TheJonathanCain is available… https://t.co/dsioQyfXDa,27768807,Paula White-Cain,Paula_White,"Orlando, FL",https://t.co/PAIlGb59ub,I love the Lord - He is my strength!,,"{'hashtags': [{'text': 'UnsungNoel', 'indices': [50, 61]}], 'symbols': [], 'user_mentions': [{'screen_name': 'TheJonathanCain', 'name': 'Jonathan Cain', 'id': 251441174, 'id_str': '251441174', 'indices': [85, 101]}], 'urls': [{'url': 'https://t.co/dsioQyfXDa', 'expanded_url': 'https://twitter.com/i/web/status/1209482504622743554', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",AMZN
2019-12-24 14:35:06,1209482639134081024,"#Amazon partners with brands the way a parasite partners with a host. 

https://t.co/r4e8ZeA519",9273802,Scott Galloway,profgalloway,NYC,https://t.co/7p9Sm7nKpx,Son of superhero (single mom) | Product of big government @ucla @berkeley | Prof Marketing @NYUStern | cohost Pivot podcast | sign up at https://t.co/57CtTLBpoc,,"{'hashtags': [{'text': 'Amazon', 'indices': [0, 7]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/r4e8ZeA519', 'expanded_url': 'https://www.nytimes.com/2019/12/19/technology/amazon-sellers.html', 'display_url': 'nytimes.com/2019/12/19/tec…', 'indices': [72, 95]}]}",AMZN
2019-12-20 15:24:06,1208045417470009350,All of my books are available via #amazon Xoxo • love you all. https://t.co/4V0GYwg7Bh,2294597605,R. M. Drake,rmdrk,Miami - L.A. ,https://t.co/lyvuQkSsmP,"New York Times Best Selling Author.
self-published. I write books to inspire the youth.",,"{'hashtags': [{'text': 'amazon', 'indices': [34, 41]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1208045412965322754, 'id_str': '1208045412965322754', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/EMPW5xBWkAIywK9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMPW5xBWkAIywK9.jpg', 'url': 'https://t.co/4V0GYwg7Bh', 'display_url': 'pic.twitter.com/4V0GYwg7Bh', 'expanded_url': 'https://twitter.com/rmdrk/status/1208045417470009350/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1018, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 577, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1273, 'resize': 'fit'}}}]}",AMZN
2019-12-25 00:05:00,1209626056266678272,"“Amazon doesn’t work if you don’t work. It’s about time we make #Amazon understand that” 
https://t.co/QiwPCtVk4Q",40076725,MTV NEWS,MTVNEWS,,https://t.co/YrwzQYLtaw,very fun and social wow!,,"{'hashtags': [{'text': 'Amazon', 'indices': [64, 71]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QiwPCtVk4Q', 'expanded_url': 'http://www.mtv.com/news/3150338/amazon-walk-off-sacramento/', 'display_url': 'mtv.com/news/3150338/a…', 'indices': [90, 113]}]}",AMZN
2019-12-27 17:26:32,1210612943521492994,"Last #Pivotpodcast of the decade — review of tech, politics, social topics

Winner for the decade: #Apple
Loser:… https://t.co/d8GRxABQPg",9273802,Scott Galloway,profgalloway,NYC,https://t.co/7p9Sm7nKpx,Son of superhero (single mom) | Product of big government @ucla @berkeley | Prof Marketing @NYUStern | cohost Pivot podcast | sign up at https://t.co/57CtTLBpoc,,"{'hashtags': [{'text': 'Pivotpodcast', 'indices': [5, 18]}, {'text': 'Apple', 'indices': [99, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/d8GRxABQPg', 'expanded_url': 'https://twitter.com/i/web/status/1210612943521492994', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}",FB
2019-12-27 15:36:13,1210585183520464902,Have a nice holiday. And just so we don't forget: #Facebook specifically advertised to businesses that it targets v… https://t.co/crtaHcNnjW,734010048712675329,Nextcloud 📱☁️💻,Nextclouders,Worldwide,https://t.co/zOS3DCeo37,"The most popular #onpremises Content Collaboration Platform!
Community-driven, free & #opensource
Join us at https://t.co/iwrphsAT7V &
https://t.co/1nQIgjHlnD 😊",,"{'hashtags': [{'text': 'Facebook', 'indices': [50, 59]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/crtaHcNnjW', 'expanded_url': 'https://twitter.com/i/web/status/1210585183520464902', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",FB
2019-12-27 22:39:03,1210691590064353281,"Spoke at @reinventnet — #WeWork, #Uber, #Facebook — hour and a half 

👉 https://t.co/CekWqEnMic 

excerpt: https://t.co/CKEu0sVJzd",9273802,Scott Galloway,profgalloway,NYC,https://t.co/7p9Sm7nKpx,Son of superhero (single mom) | Product of big government @ucla @berkeley | Prof Marketing @NYUStern | cohost Pivot podcast | sign up at https://t.co/57CtTLBpoc,,"{'hashtags': [{'text': 'WeWork', 'indices': [24, 31]}, {'text': 'Uber', 'indices': [33, 38]}, {'text': 'Facebook', 'indices': [40, 49]}], 'symbols': [], 'user_mentions': [{'screen_name': 'reinventnet', 'name': 'Reinvent', 'id': 570390654, 'id_str': '570390654', 'indices': [9, 21]}], 'urls': [{'url': 'https://t.co/CekWqEnMic', 'expanded_url': 'https://www.youtube.com/watch?reload=9&reload=9&v=xFblkPd-FNk&feature=youtu.be', 'display_url': 'youtube.com/watch?reload=9…', 'indices': [72, 95]}], 'media': [{'id': 1210547784887222272, 'id_str': '1210547784887222272', 'indices': [107, 130], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1210547784887222272/pu/img/fBFh-tPwN7PSEPpb.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1210547784887222272/pu/img/fBFh-tPwN7PSEPpb.jpg', 'url': 'https://t.co/CKEu0sVJzd', 'display_url': 'pic.twitter.com/CKEu0sVJzd', 'expanded_url': 'https://twitter.com/NS8815/status/1210547861080956928/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1210547861080956928, 'source_status_id_str': '1210547861080956928', 'source_user_id': 1203240319564816384, 'source_user_id_str': '1203240319564816384'}]}",FB
2019-12-23 10:04:37,1209052179530579968,Little #Sabarimala pilgrim Veda sleeps on the lap of an unknown Muslim woman who was sitting next to her in the tra… https://t.co/xwOK4Ktzm6,3061358472,K Tony Jose,KtonyjoseMM,"Kottayam, India",https://t.co/tqc0PSUbo2,"Social Media Editor @ Manorama Daily.  Follows humans; occasionally other creatures too. Fact Checker. 
(RTs &LIKES are not endorsements)",,"{'hashtags': [{'text': 'Sabarimala', 'indices': [7, 18]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xwOK4Ktzm6', 'expanded_url': 'https://twitter.com/i/web/status/1209052179530579968', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",FB
2019-12-27 23:42:28,1210707552008310784,Pelosi is waiting until Mitch McConnell announces the process by which the chamber will conduct Trump's trial befor… https://t.co/ROnk6jAsgO,16116288,rolandsmartin,rolandsmartin,"Washington, D.C.",https://t.co/u2grc0f7Ny,"host, #RolandMartinUnfiltered daily digital show; senior analyst, @tjmshow; author; international speaker; CEO, Nu Vision Media",,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ROnk6jAsgO', 'expanded_url': 'https://twitter.com/i/web/status/1210707552008310784', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",FB
2019-12-27 19:58:54,1210651285915127809,"#Facebook facts:

➡ 71% of American adults use Facebook
➡ Only 10.1% of Facebook users are in the U.S. or Canada
➡… https://t.co/vBYvEKiJnp",16419153,WordStream,WordStream,Boston,https://t.co/5xM7Ozz9yi,"Your go-to resource for digital marketing tips & strategies to help you learn, grow, & succeed.

Follow us on Instagram: @wordstream",,"{'hashtags': [{'text': 'Facebook', 'indices': [0, 9]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vBYvEKiJnp', 'expanded_url': 'https://twitter.com/i/web/status/1210651285915127809', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",FB
2019-12-23 16:10:08,1209144165642199040,#Facebook claims it has removed accounts operated by the website BL that are linked to The Epoch Media Group. They… https://t.co/YiPHUqWeJ8,29097819,The Epoch Times,EpochTimes,"New York, USA",https://t.co/udZgeB9zvZ,"An independent, award-winning voice in print & online. Integrity & truthfulness in reporting. Email Sign up: https://t.co/OovwXvDr5L",,"{'hashtags': [{'text': 'Facebook', 'indices': [0, 9]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YiPHUqWeJ8', 'expanded_url': 'https://twitter.com/i/web/status/1209144165642199040', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",FB
2019-12-20 05:47:11,1207900229757894656,"I shall be Live on my #Facebook from #Nalbari in about 20 minutes. 

You may like to join.

https://t.co/xvBlTs75QF",131188226,Himanta Biswa Sarma,himantabiswa,"Guwahati,India",https://t.co/NqWPPyv6i2,"Minister, Govt of Assam. President, Badminton Association of India. RTs are not my views. Official handle of HBS",,"{'hashtags': [{'text': 'Facebook', 'indices': [22, 31]}, {'text': 'Nalbari', 'indices': [37, 45]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xvBlTs75QF', 'expanded_url': 'http://Facebook.com/himantabiswasarma', 'display_url': 'Facebook.com/himantabiswasa…', 'indices': [92, 115]}]}",FB
2019-12-20 19:34:00,1208108305559605248,BREAKING: #Facebook just had a massive data breach. https://t.co/ZMRsgLvipo,14763734,Digital Trends,DigitalTrends,"Portland, OR, and New York, NY",https://t.co/wxxwesnWkd,Tech for the way we live. | Facebook &  Instagram: @DigitalTrends,,"{'hashtags': [{'text': 'Facebook', 'indices': [10, 19]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1207796622345867265, 'id_str': '1207796622345867265', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1207796622345867265/pu/img/id6RthSlzcdO-jHE.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1207796622345867265/pu/img/id6RthSlzcdO-jHE.jpg', 'url': 'https://t.co/ZMRsgLvipo', 'display_url': 'pic.twitter.com/ZMRsgLvipo', 'expanded_url': 'https://twitter.com/DigitalTrends/status/1208108305559605248/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",FB
2019-12-26 04:30:00,1210055133612003328,#Facebook just had a massive data breach. https://t.co/45okxlRgZv,14763734,Digital Trends,DigitalTrends,"Portland, OR, and New York, NY",https://t.co/wxxwesnWkd,Tech for the way we live. | Facebook &  Instagram: @DigitalTrends,,"{'hashtags': [{'text': 'Facebook', 'indices': [0, 9]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1207796622345867265, 'id_str': '1207796622345867265', 'indices': [42, 65], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1207796622345867265/pu/img/id6RthSlzcdO-jHE.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1207796622345867265/pu/img/id6RthSlzcdO-jHE.jpg', 'url': 'https://t.co/45okxlRgZv', 'display_url': 'pic.twitter.com/45okxlRgZv', 'expanded_url': 'https://twitter.com/DigitalTrends/status/1210055133612003328/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",FB
2019-12-21 01:39:00,1208200162578980870,#Facebook claims that it has removed accounts operated by the website BL that are linked to The Epoch Media Group.… https://t.co/XTUN3h8r8H,29097819,The Epoch Times,EpochTimes,"New York, USA",https://t.co/udZgeB9zvZ,"An independent, award-winning voice in print & online. Integrity & truthfulness in reporting. Email Sign up: https://t.co/OovwXvDr5L",,"{'hashtags': [{'text': 'Facebook', 'indices': [0, 9]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/XTUN3h8r8H', 'expanded_url': 'https://twitter.com/i/web/status/1208200162578980870', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",FB
2019-12-20 08:35:11,1207942510003179520,"Enthusiastic, proud, angry or frolic; express every mood with a GIF! #TanhajiTheUnsungWarrior GIFs are now live on… https://t.co/kkvwifPSMy",286036879,TSeries,TSeries,Mumbai,,"Music and Movie is one combo you just can't resist, we're here to serve you both! Follow us to get all updates on our upcoming songs first!",,"{'hashtags': [{'text': 'TanhajiTheUnsungWarrior', 'indices': [69, 93]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kkvwifPSMy', 'expanded_url': 'https://twitter.com/i/web/status/1207942510003179520', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",FB
2019-12-24 01:33:15,1209285878243352576,"Just last month, in a Nov. 15, 2019, letter to @Facebook CEO Mark Zuckerberg, @RepJimBanks raised concerns about… https://t.co/rgl4RXRR90",29097819,The Epoch Times,EpochTimes,"New York, USA",https://t.co/udZgeB9zvZ,"An independent, award-winning voice in print & online. Integrity & truthfulness in reporting. Email Sign up: https://t.co/OovwXvDr5L",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Facebook', 'name': 'Facebook', 'id': 2425151, 'id_str': '2425151', 'indices': [47, 56]}, {'screen_name': 'RepJimBanks', 'name': 'Jim Banks', 'id': 816131319033950208, 'id_str': '816131319033950208', 'indices': [78, 90]}], 'urls': [{'url': 'https://t.co/rgl4RXRR90', 'expanded_url': 'https://twitter.com/i/web/status/1209285878243352576', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}",FB
2019-12-23 16:10:46,1209144326334406657,"In a Nov. 15 letter to @Facebook CEO Mark Zuckerberg, @RepJimBanks writes of #Facebook’s decision, “Facebook has re… https://t.co/Plntv8Qo58",29097819,The Epoch Times,EpochTimes,"New York, USA",https://t.co/udZgeB9zvZ,"An independent, award-winning voice in print & online. Integrity & truthfulness in reporting. Email Sign up: https://t.co/OovwXvDr5L",,"{'hashtags': [{'text': 'Facebook', 'indices': [77, 86]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Facebook', 'name': 'Facebook', 'id': 2425151, 'id_str': '2425151', 'indices': [23, 32]}, {'screen_name': 'RepJimBanks', 'name': 'Jim Banks', 'id': 816131319033950208, 'id_str': '816131319033950208', 'indices': [54, 66]}], 'urls': [{'url': 'https://t.co/Plntv8Qo58', 'expanded_url': 'https://twitter.com/i/web/status/1209144326334406657', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",FB
2019-12-22 18:03:05,1208810202843242496,"""#Facebook is reportedly working on its own operating system to reduce its dependence on Google’s Android OS &amp; Appl… https://t.co/x3Ui6yi2BK",767396,amber mac,ambermac,Internet,https://t.co/xnwFxHNpD4,"Bestselling Author; Keynote Speaker; President, AmberMac Media; 🤖 Co-host: The AI Effect, Marketing Disrupted & #TheFeed @siriusxm; TV Host; Sober since 2001",,"{'hashtags': [{'text': 'Facebook', 'indices': [1, 10]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/x3Ui6yi2BK', 'expanded_url': 'https://twitter.com/i/web/status/1208810202843242496', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]}",FB
2019-12-26 12:10:03,1210170910306639878,"In yet another data breach on #Twitter, a researcher has claimed he matched 17 million phone numbers to user accoun… https://t.co/xUIjFt2qiK",20751449,The Hindu,the_hindu,"Chennai, India",http://t.co/s1JTQu1K46,News feeds from India's National Newspaper,,"{'hashtags': [{'text': 'Twitter', 'indices': [30, 38]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xUIjFt2qiK', 'expanded_url': 'https://twitter.com/i/web/status/1210170910306639878', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",TWTR
2019-12-20 16:46:28,1208066145326026753,"⚡Important — If you're using #Twitter app on #Android, update it immediately.

Twitter has patched a #vulnerability… https://t.co/Pb8QANMvLX",209811713,The Hacker News,TheHackersNews,The Internet,https://t.co/tbidM8WUBF,"Most trusted, widely-read independent #cybersecurity news source for everyone; supported by hackers and IT professionals — Send TIPs to admin@thehackernews.com",,"{'hashtags': [{'text': 'Twitter', 'indices': [29, 37]}, {'text': 'Android', 'indices': [45, 53]}, {'text': 'vulnerability', 'indices': [101, 115]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Pb8QANMvLX', 'expanded_url': 'https://twitter.com/i/web/status/1208066145326026753', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",TWTR
2019-12-24 21:46:19,1209591154557300746,#DaBaby had this to say via #Twitter after his arrest 👀 @DaBabyDaBaby https://t.co/I2Cd7mhSDH,11912362,WORLDSTARHIPHOP,WORLDSTAR,USA,https://t.co/2BPCCZxWIX,Instagram- @Worldstar Snap- @RealWorldstar FB/YT- /Worldstarhiphop Submit your videos to Posters@Worldstarhiphop.com,,"{'hashtags': [{'text': 'DaBaby', 'indices': [0, 7]}, {'text': 'Twitter', 'indices': [28, 36]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DaBabyDaBaby', 'name': 'DaBaby', 'id': 3004871415, 'id_str': '3004871415', 'indices': [56, 69]}], 'urls': [], 'media': [{'id': 1209591150228713475, 'id_str': '1209591150228713475', 'indices': [70, 93], 'media_url': 'http://pbs.twimg.com/media/EMlUvhDWsAMgGiW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMlUvhDWsAMgGiW.jpg', 'url': 'https://t.co/I2Cd7mhSDH', 'display_url': 'pic.twitter.com/I2Cd7mhSDH', 'expanded_url': 'https://twitter.com/WORLDSTAR/status/1209591154557300746/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1242, 'h': 1134, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1096, 'resize': 'fit'}, 'small': {'w': 680, 'h': 621, 'resize': 'fit'}}}]}",TWTR
2019-12-24 17:58:52,1209533915267919872,#BiggBoss13: #GautamGulati to enter Salman Khan show; asks fans to send messages for housemates on #Twitter… https://t.co/KueSvTfE1k,3074769187,Catch News,CatchNews,"908, 9th Floor, Tower A1, Ansal Corporate Park, Sector 142, Noida",https://t.co/c2sFOLBGIa,A digital platform focussed on the ideas and events shaping our world.,,"{'hashtags': [{'text': 'BiggBoss13', 'indices': [0, 11]}, {'text': 'GautamGulati', 'indices': [13, 26]}, {'text': 'Twitter', 'indices': [99, 107]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KueSvTfE1k', 'expanded_url': 'https://twitter.com/i/web/status/1209533915267919872', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]}",TWTR
2019-12-20 16:51:08,1208067318384713728,"Though technical details of the issue are not yet available, #Twitter hint the attack involves remote ""insertion of… https://t.co/3u11bWOprX",209811713,The Hacker News,TheHackersNews,The Internet,https://t.co/tbidM8WUBF,"Most trusted, widely-read independent #cybersecurity news source for everyone; supported by hackers and IT professionals — Send TIPs to admin@thehackernews.com",,"{'hashtags': [{'text': 'Twitter', 'indices': [61, 69]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3u11bWOprX', 'expanded_url': 'https://twitter.com/i/web/status/1208067318384713728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",TWTR
2019-12-21 12:25:05,1208362752286351361,#Twitter on Saturday admitted a malicious code was inserted into its app by a bad actor that may have compromised s… https://t.co/QFMSGxDcIt,20751449,The Hindu,the_hindu,"Chennai, India",http://t.co/s1JTQu1K46,News feeds from India's National Newspaper,,"{'hashtags': [{'text': 'Twitter', 'indices': [0, 8]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QFMSGxDcIt', 'expanded_url': 'https://twitter.com/i/web/status/1208362752286351361', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",TWTR
